sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.010544;0.661392;10.521912;2.453575;0.817331;9.459509;-0.394681;-0.172941;1.01923;32.4291;207.6255;5.3584;2147.4836;0.0412;13.9099;-39.1022;325.4665;-3.9271;-19.8659;5.0;1005.3933;42.77007;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15656;2018-03-13 16:46:24:669
1.423966;0.721252;10.476425;0.80658;0.888757;9.73293;0.59026;-0.220207;0.718246;6.6112;260.7878;30.0161;2147.4836;4.9912;13.9099;-39.1022;331.3966;-5.0821;-11.045;5.0;1005.5534;42.77007;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15696;2018-03-13 16:46:24:709
0.844559;1.638229;11.309616;-0.232763;0.944011;9.758332;1.254771;0.11605;1.281339;15.2174;157.455;6.3349;2147.4836;12.6404;13.9099;-39.1022;330.5293;-5.3119;-1.335;5.0;1005.5534;40.89206;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15737;2018-03-13 16:46:24:750
-0.194519;1.113892;9.851547;-1.486277;1.004639;9.641165;1.315987;0.128113;0.053647;-35.8081;213.2409;9.5697;2147.4836;15.6403;13.7604;-37.4527;327.3291;-5.7695;3.6358;5.0;1005.6833;40.89206;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15776;2018-03-13 16:46:24:789
-1.032486;1.307831;8.666412;-3.262962;0.589324;9.229094;1.795127;0.672858;-0.66207;-77.1285;266.2808;7.1891;2147.4836;21.1899;13.7604;-34.7534;327.5435;-4.499;15.5627;5.0;1005.74;40.89206;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15816;2018-03-13 16:46:24:829
-4.291;-0.511765;10.124481;-4.342579;0.263771;8.78879;1.24822;0.089591;0.488438;-88.6644;291.8539;18.725;2147.4836;27.1912;17.659;-28.3035;328.1382;-1.5413;26.2942;5.0;1005.74;40.89206;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15857;2018-03-13 16:46:24:870
-6.450577;-0.722458;11.000763;-6.213432;-0.072796;7.586722;-0.00794;-0.656239;3.734782;-19.6945;310.1645;54.8575;2147.4836;33.6411;17.659;-21.8521;325.0831;0.4253;39.3171;5.0;1005.7133;40.89206;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15898;2018-03-13 16:46:24:911
-7.616546;0.975037;5.15651;-7.648533;0.299586;6.130301;0.239918;0.537289;-0.767222;37.0067;194.7476;17.9924;2147.4836;36.3678;16.6458;-15.1596;329.2034;-1.7506;51.2878;5.0;1005.6733;40.89206;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15936;2018-03-13 16:46:24:949
-8.193557;0.524918;4.847656;-8.263625;0.399844;5.265265;0.191596;0.055668;-0.530374;4.5366;136.4587;-0.1346;2010.0;38.1683;14.8468;-10.3592;324.0266;-2.3368;57.4963;5.0;1005.6733;40.89206;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;15976;2018-03-13 16:46:24:989
-9.213486;0.39563;4.749497;-8.645574;0.423508;4.60924;-0.517762;0.040462;-1.445472;7.7713;76.888;0.6583;2010.0;38.3179;14.9963;-10.5087;332.1491;-2.3628;61.0634;5.0;1005.66;40.89206;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16017;2018-03-13 16:46:25:030
-8.880692;0.412399;4.804566;-8.71506;0.55305;4.462315;-0.301173;-0.301402;0.15224;33.1617;18.8439;25.5609;2010.0;38.6185;14.8468;-9.3094;330.3689;-3.2329;62.8865;5.0;1005.6199;43.0367;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16056;2018-03-13 16:46:25:069
-8.013992;1.621475;3.011307;-8.740022;0.817109;4.372042;0.905446;0.818224;-1.441347;12.9592;4.318;10.0575;1988.9999;38.6185;14.6957;-8.5587;332.6742;-4.7795;63.4243;5.0;1005.6199;43.0367;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16096;2018-03-13 16:46:25:109
-8.210312;1.580765;5.13736;-8.754208;0.891691;4.328871;0.578443;0.68562;0.956201;-9.1352;-2.5179;-2.3325;1968.0;38.768;14.5462;-8.1085;331.3002;-5.2639;63.6944;5.0;1005.5633;43.0367;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16137;2018-03-13 16:46:25:150
-9.622894;0.934326;4.043213;-8.751832;0.906394;4.330622;-0.574876;0.113577;-0.104122;-6.2667;-7.2791;11.6452;1968.0;38.768;14.0961;-7.959;329.9967;-5.1925;63.7656;5.0;1005.5366;43.0367;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16177;2018-03-13 16:46:25:190
-8.787308;1.58316;5.240311;-8.669414;0.976146;4.478704;-0.062903;0.575525;0.783686;15.0347;-40.6655;6.3961;1968.0;38.9175;14.0961;-7.959;329.9967;-5.1925;63.7656;5.0;1005.5366;43.0367;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16216;2018-03-13 16:46:25:229
-9.208694;1.178543;5.556336;-8.523033;1.030919;4.739778;-0.575981;0.14621;0.758389;6.856;-46.8912;2.5502;1968.0;38.9175;13.797;-10.8093;330.0786;-5.9046;62.0867;5.0;1005.5134;43.0367;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16257;2018-03-13 16:46:25:270
-9.639648;1.712448;4.593872;-8.142395;1.134782;5.346405;-1.065553;0.472514;-0.30048;24.6779;-145.4627;7.433;1948.9999;38.9175;13.4964;-11.1099;332.6604;-6.0343;60.921;5.0;1005.48;43.0367;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16296;2018-03-13 16:46:25:309
-6.536758;2.428314;6.310517;-7.129335;1.401679;6.586219;0.723316;1.114706;-0.668833;90.1078;-279.191;-26.38;1948.9999;38.6185;11.8469;-13.5086;326.897;-6.6449;56.7106;5.0;1005.48;43.0367;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16336;2018-03-13 16:46:25:349
-5.016449;1.063614;6.138138;-5.527876;1.533542;7.953692;0.403621;-0.403308;-2.097952;23.7625;-361.1612;-30.8353;1964.9999;33.3679;11.5463;-24.1592;328.6717;-8.2175;47.2676;5.0;1005.4567;37.29425;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16376;2018-03-13 16:46:25:389
-2.955032;-0.241226;9.07103;-3.950957;1.379578;8.868884;0.649907;-1.531007;-0.026652;-56.2545;-276.3829;-41.3335;2002.0;27.6688;11.5463;-29.8599;330.9483;-8.9967;34.7996;5.0;1005.4134;37.29425;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16417;2018-03-13 16:46:25:430
-3.522461;0.146637;7.378327;-2.284652;0.830961;9.50054;-1.632453;-0.534904;-2.279952;-76.2131;-182.6941;59.8014;2147.4836;16.2689;14.2471;-36.0092;337.4961;-4.8608;13.5215;5.0;1005.4134;37.29425;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16456;2018-03-13 16:46:25:469
3.037644;1.307831;13.689453;-0.684723;0.580229;9.765494;3.41576;0.562999;3.680246;6.1845;-227.9215;-23.0841;2147.4836;15.0681;15.4465;-36.1588;324.0495;-3.392;4.0108;5.0;1005.3833;37.29425;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16497;2018-03-13 16:46:25:510
-1.666962;0.675751;7.761399;0.086358;0.955053;9.759651;-1.460982;-0.084457;-0.712247;77.4126;-28.5194;6.2125;2147.4836;10.8688;14.9963;-37.6587;328.6669;-5.5888;-0.507;5.0;1005.3801;37.29425;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16536;2018-03-13 16:46:25:549
2.850906;1.257553;9.248199;0.300483;1.331409;9.711203;1.74737;0.094343;-1.194212;26.9361;-19.7304;40.5755;2147.4836;8.0185;10.6461;-39.7598;331.199;-7.4992;-1.2246;5.0;1005.3801;37.29425;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16577;2018-03-13 16:46:25:590
1.225235;0.864899;11.90097;0.638126;1.185632;9.713778;0.66521;-0.1612;2.129622;-40.9348;-35.5992;-6.4827;2147.4836;7.5684;11.2457;-39.7598;325.931;-6.9441;-3.7585;5.0;1005.41;37.29425;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16616;2018-03-13 16:46:25:629
0.839767;1.595139;8.87471;0.665782;1.124524;9.719186;0.06248;0.406448;-0.937386;9.2357;-66.6661;-3.7969;2147.4836;7.5684;13.4964;-39.7598;328.4157;-6.5846;-3.9187;5.0;1005.4733;37.29425;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16657;2018-03-13 16:46:25:670
1.337769;0.742798;11.565796;1.178122;1.135296;9.669204;0.205459;-0.380902;1.746687;-5.5341;-56.1068;-15.0277;2147.4836;6.6681;12.8967;-39.7598;325.9041;-6.6479;-6.9468;5.0;1005.4733;40.08777;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16696;2018-03-13 16:46:25:709
0.662598;0.472244;10.555435;1.164765;1.075158;9.677693;-0.356351;-0.692718;0.639424;-22.8681;16.7693;1.94;2147.4836;5.1682;12.8967;-39.7598;330.4827;-6.2943;-6.8629;5.0;1005.59;40.08777;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16737;2018-03-13 16:46:25:750
1.663376;1.410782;11.118073;1.124409;0.971236;9.69344;0.458846;0.357049;1.360166;24.6167;-31.1439;1.6349;2147.4836;5.0186;13.1958;-39.7598;330.3385;-5.6838;-6.6166;5.0;1005.7634;40.08777;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16777;2018-03-13 16:46:25:790
0.526138;0.508163;9.698318;1.294282;1.217698;9.644296;-0.698886;-0.696557;-0.037669;35.7863;-9.6597;-12.9522;2147.4836;4.5685;13.0463;-39.7598;329.9176;-7.1329;-7.6435;5.0;1005.7634;40.08777;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16817;2018-03-13 16:46:25:830
0.662598;1.580765;8.910614;1.310073;1.385282;9.619516;-0.950381;-0.13884;-0.936008;18.5746;-12.2843;16.8943;2147.4836;4.2679;10.4965;-39.7598;328.8269;-7.871;-7.5693;5.0;1005.9;40.08777;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16856;2018-03-13 16:46:25:869
2.089539;1.745972;9.913788;1.449955;1.445111;9.590604;0.670292;0.793693;-0.046691;12.7765;-15.0915;-9.7174;2147.4836;4.2679;10.9467;-39.9094;329.1314;-8.474;-8.5971;5.0;1005.9434;40.08777;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16897;2018-03-13 16:46:25:910
0.703308;1.070801;9.638458;1.508872;1.562184;9.56312;-0.837979;-0.541205;-0.027124;22.3584;-3.2505;16.5883;2147.4836;3.9261;10.8551;-39.8193;329.1534;-9.1662;-8.9662;5.0;1005.9434;40.08777;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16936;2018-03-13 16:46:25:949
2.427124;1.863281;9.346359;1.611919;1.664687;9.528952;0.948417;0.128874;-0.310639;-3.7646;-2.8842;10.9126;2147.4836;3.9261;10.7056;-39.8193;328.9115;-9.7094;-9.407;5.0;1005.9766;40.08777;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;16976;2018-03-13 16:46:25:989
1.004974;1.326981;9.633667;1.536565;1.520095;9.565494;0.341354;0.125759;-0.178448;-45.1461;25.5582;-10.0226;2147.4836;3.476;10.405;-40.2695;329.7025;-8.9172;-9.1258;5.0;1006.06;40.08777;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;17017;2018-03-13 16:46:26:030
1.692108;1.54007;9.70549;1.426333;1.232195;9.623807;0.132652;-0.161887;-0.332659;-30.559;0.3506;-5.0174;2147.4836;3.476;10.5545;-40.419;329.7025;-8.9172;-9.1258;5.0;1006.06;45.1229;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;17056;2018-03-13 16:46:26:069
0.801468;1.202484;10.25856;1.353556;1.072535;9.65339;-0.168792;0.335659;0.441906;-23.8447;19.0275;-43.2866;2147.4836;3.476;12.8052;-40.2695;330.8408;-7.2182;-8.4304;5.0;1006.1501;45.1229;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;17096;2018-03-13 16:46:26:109
0.19812;0.86969;9.652817;1.191419;1.071217;9.674885;-1.089587;-0.233002;0.042597;13.7531;19.2102;-55.4939;2147.4836;4.5258;12.6541;-39.8193;329.2171;-6.1241;-7.501;5.0;1006.09;45.1229;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;17137;2018-03-13 16:46:26:150
0.806259;1.236008;10.701477;1.330028;1.482135;9.602327;-0.532467;-0.305578;0.94888;47.3834;-35.9655;20.8005;2147.4836;4.3762;12.6541;-39.6698;333.7743;-8.0007;-7.267;5.0;1006.09;45.1229;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;17177;2018-03-13 16:46:26:190
1.763931;1.475418;9.482834;1.186198;1.412195;9.631668;0.842681;0.21778;-0.196533;-43.8645;60.8366;13.3535;2147.4836;4.0756;12.0544;-39.8193;331.8486;-9.0921;-8.1652;5.0;1005.8267;45.1229;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;17217;2018-03-13 16:46:26:230
0.011383;0.80983;8.503601;0.774237;1.070388;9.717264;-0.576318;-0.267647;-1.290391;-59.978;46.4322;19.1525;2147.4836;4.3762;12.0544;-40.1199;334.8229;-7.3015;-5.6947;5.0;1005.6167;45.1229;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;17256;2018-03-13 16:46:26:269
0.933151;0.383667;9.621704;0.746108;0.687171;9.754051;-0.055072;-0.29364;-0.334312;-34.2213;-28.8857;29.4671;2147.4836;5.1254;12.9547;-38.7695;334.3518;-4.583;-3.9446;5.0;1005.6167;45.1229;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;17297;2018-03-13 16:46:26:310
0.370514;0.070023;11.115677;0.989147;0.624419;9.736636;-0.418087;-0.726009;0.969112;2.1559;-47.5014;28.4293;2147.4836;5.1254;14.9048;-38.9191;334.2666;-3.7182;-5.0522;5.0;1005.54;45.1229;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;17337;2018-03-13 16:46:26:350
1.155808;0.299866;11.58255;0.774074;0.762865;9.746243;0.351486;-0.544587;1.698394;20.7104;80.6115;19.2128;2147.4836;5.1254;14.7552;-38.9191;332.274;-3.6811;-6.1628;5.0;1005.5134;39.62961;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 20;17377;2018-03-13 16:46:26:390
0.346573;0.04129;8.453323;0.214872;0.718311;9.777947;0.042799;-0.275465;-1.690717;-14.6291;72.7991;38.1949;2147.4836;6.4758;13.4048;-38.7695;332.8118;-4.5935;-3.3128;5.0;1005.5134;39.62961;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17416;2018-03-13 16:46:26:429
0.459091;1.338959;9.499588;0.10023;0.54207;9.791143;0.170943;0.931753;-0.45478;-30.2539;-7.1567;29.3447;2147.4836;10.6766;13.855;-38.4689;325.097;-3.697;-0.729;5.0;1005.5;39.62961;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17457;2018-03-13 16:46:26:470
0.427963;0.702087;9.588181;0.246919;0.365593;9.796721;0.345843;0.212637;-0.490979;-27.8733;-31.6318;10.0575;2147.4836;10.6766;15.3549;-37.2696;323.8996;-2.1365;-1.4438;5.0;1005.4966;39.62961;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17497;2018-03-13 16:46:26:510
0.564438;0.374084;10.964844;0.424864;0.132319;9.796549;0.154957;0.241407;1.009373;-19.8773;-4.5934;-20.3983;2147.4836;10.6766;15.8051;-37.2696;323.8996;-2.1365;-1.4438;5.0;1005.4966;39.62961;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17536;2018-03-13 16:46:26:549
-1.183334;0.635056;10.943298;0.300409;0.25725;9.798672;-1.454185;0.294209;0.872817;60.5052;27.6329;-86.5609;2147.4836;8.7265;16.5543;-36.969;324.8922;-0.7731;-2.4833;5.0;1005.53;39.62961;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17577;2018-03-13 16:46:26:590
0.262772;-0.504578;8.589798;0.217933;0.640161;9.783306;0.025309;-1.20198;-1.170886;78.2668;-43.6564;-30.8353;2147.4836;8.2764;16.4047;-36.969;334.5778;-2.5526;-1.3218;5.0;1005.5733;39.62961;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17617;2018-03-13 16:46:26:630
0.760757;0.824204;10.857101;0.754134;1.169071;9.707468;0.010898;-0.384991;0.920232;59.4683;-66.4222;15.0015;2147.4836;8.1253;12.9547;-38.4689;329.0963;-5.9116;-3.1141;5.0;1005.5733;39.62961;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17657;2018-03-13 16:46:26:670
1.220444;1.300644;10.751755;0.940676;1.370709;9.664713;0.255969;-0.108857;1.020508;18.0256;10.1773;26.7813;2147.4836;7.0755;11.0046;-39.5203;326.47;-8.0347;-5.5591;5.0;1005.6234;38.15698;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17697;2018-03-13 16:46:26:710
1.067215;1.604706;10.565018;0.777012;1.31033;9.687604;0.315822;0.263836;0.704689;-27.1407;44.7842;18.176;2147.4836;6.1768;10.8551;-39.5203;330.0768;-7.9574;-4.9145;5.0;1005.6733;38.15698;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17737;2018-03-13 16:46:26:750
0.155029;1.944687;9.569031;0.354436;1.075715;9.741027;-0.19362;0.908634;-0.365233;-28.9722;59.5549;26.0487;2147.4836;6.6254;12.2055;-39.2197;330.0768;-7.9574;-4.9145;5.0;1005.6733;38.15698;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17777;2018-03-13 16:46:26:790
-2.09552;2.023697;7.86435;-0.159972;0.857501;9.767778;-1.87596;1.203901;-1.974423;-46.3666;114.547;6.091;2147.4836;10.6766;12.9547;-37.2696;329.7969;-6.2976;-2.0838;5.0;1005.71;38.15698;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17816;2018-03-13 16:46:26:829
-2.078766;-1.919556;4.392761;-1.328849;0.318335;9.710984;-0.703528;-2.239497;-5.336489;-84.3306;131.881;-29.0046;2147.4836;13.6765;13.5544;-36.8195;324.8873;-5.0164;0.9383;5.0;1005.6333;38.15698;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17856;2018-03-13 16:46:26:869
0.248398;-0.918777;7.94336;-1.276048;-0.412483;9.714522;2.442386;-0.203978;0.216635;-100.1391;-139.6646;52.1114;2147.4836;14.2761;17.0044;-34.7198;330.2816;-1.8602;7.7919;5.0;1005.6333;38.15698;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17897;2018-03-13 16:46:26:910
4.021668;1.286285;19.117096;-0.47124;-0.655149;9.773387;4.391163;1.66751;8.392755;1.6069;-166.459;25.7436;2147.4836;14.7263;18.6554;-34.5703;327.9006;2.4107;7.4832;5.0;1005.4833;38.15698;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17936;2018-03-13 16:46:26:949
1.912369;1.511337;14.984711;0.213212;-0.125937;9.803523;1.668733;1.831241;5.862851;97.5539;29.7696;-29.4321;2147.4836;10.6766;18.5043;-35.3195;324.1448;2.2393;-1.2154;5.0;1005.54;38.15698;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;17977;2018-03-13 16:46:26:990
1.191727;0.29747;8.788513;-0.065821;0.262151;9.802925;1.367844;0.141218;-0.636836;44.4537;73.287;-60.4379;2147.4836;10.6766;18.0542;-36.6699;328.2392;-0.632;-0.612;5.0;1005.54;38.15698;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;18017;2018-03-13 16:46:27:030
-3.251922;-1.988983;6.4422;-0.755608;0.191547;9.77562;-2.562906;-2.224388;-3.446205;-18.1078;46.3098;-44.2019;2147.4836;10.9756;16.4047;-36.6699;332.8811;-1.5115;3.5323;5.0;1005.6767;41.81842;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;18057;2018-03-13 16:46:27:070
-4.755478;-2.582748;6.169266;-0.935159;0.110245;9.761338;-3.778425;-2.778347;-3.584602;-8.4638;10.2376;5.5411;2147.4836;12.0255;16.5543;-35.7697;333.951;-0.6441;5.4724;5.0;1005.6467;41.81842;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;18096;2018-03-13 16:46:27:109
-1.554428;-0.937927;7.536347;-0.70127;-0.017412;9.781528;-1.016882;-1.035249;-2.556703;-26.3477;-110.2456;67.9802;2147.4836;12.7762;17.4545;-35.4691;333.951;-0.6441;5.4724;5.0;1005.6467;41.81842;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;18138;2018-03-13 16:46:27:151
3.727173;1.77948;17.450745;0.202928;-0.118263;9.803838;3.570592;1.839495;7.217634;-3.5207;-133.3165;7.3115;2147.4836;12.1765;17.9047;-35.6201;327.9611;0.323;3.0187;5.0;1005.43;41.81842;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;18177;2018-03-13 16:46:27:190
1.471848;1.707657;18.267166;0.631524;0.152003;9.785114;0.877094;1.625141;8.512658;73.933;25.9849;-32.6057;2147.4836;8.876;17.7551;-36.8195;323.6676;0.0843;-3.5368;5.0;1005.5067;41.81842;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;18217;2018-03-13 16:46:27:230
-0.637451;-1.136658;6.202774;-0.003493;0.627066;9.78658;-0.175372;-1.406364;-2.828765;37.8618;109.2367;-43.2254;2147.4836;8.1253;17.305;-36.969;334.474;-3.0779;-1.6294;5.0;1005.5067;41.81842;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;18259;2018-03-13 16:46:27:272
-2.040451;-0.703308;3.791809;-0.668442;0.480456;9.772038;-1.658969;-1.068983;-6.156264;-54.485;62.7285;-9.7786;2147.4836;9.3262;14.1556;-36.969;335.9027;-3.4897;2.6683;5.0;1005.7166;41.81842;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;18297;2018-03-13 16:46:27:310
-1.628647;-0.856537;5.228333;-0.6222;0.130848;9.786017;-1.138677;-1.183209;-4.683031;-31.2305;-58.7313;23.4854;2147.4836;10.9756;14.9048;-36.969;333.0305;-1.1989;4.5455;5.0;1005.6966;41.81842;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;18336;2018-03-13 16:46:27:349
-0.694916;0.386063;7.052719;-0.092437;0.142154;9.805184;-1.185614;-0.068951;-3.506412;18.0256;-92.6676;54.4308;2147.4836;10.9756;16.8549;-36.2198;331.0123;-0.6749;2.1286;5.0;1005.6966;35.25343;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;12 / 17;18376;2018-03-13 16:46:27:389
2.781464;0.840958;9.049484;0.588482;0.23382;9.786184;1.773478;0.408418;-1.205268;3.1325;-89.1881;60.9004;2147.4836;10.0754;16.5543;-36.6699;325.6592;-1.3662;-3.4413;5.0;1005.43;35.25343;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;13 / 18;18416;2018-03-13 16:46:27:429
4.091095;2.277481;18.34378;1.345871;0.023678;9.713828;2.926786;2.324113;7.902473;-24.6385;-82.7185;4.5033;2147.4836;6.6254;16.5543;-37.2696;327.2293;-0.5421;-6.5295;5.0;1005.3801;35.25343;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;13 / 18;18458;2018-03-13 16:46:27:471
2.319382;0.661392;16.634308;1.543985;0.156761;9.683074;1.30733;0.913196;8.582689;63.8624;13.9611;-19.6054;2147.4836;5.7266;16.5543;-37.5702;327.2293;-0.5421;-6.5295;5.0;1005.64;35.25343;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;13 / 18;18498;2018-03-13 16:46:27:511
0.916382;-0.339386;9.317627;0.981996;0.675482;9.733951;0.181285;-0.884736;0.548728;52.9376;115.8898;-2.2101;2147.4836;5.7266;15.9546;-38.9191;326.193;-2.0146;-8.5313;5.0;1005.64;35.25343;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;13 / 18;18536;2018-03-13 16:46:27:549
-0.024536;-0.724853;7.342423;0.220042;0.907508;9.76209;-0.399401;-1.676541;-2.911147;42.9272;72.6164;42.2847;2147.4836;7.3761;12.5046;-39.2197;330.6751;-3.9497;-5.7607;5.0;1005.8033;35.25343;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;13 / 18;18576;2018-03-13 16:46:27:589
-0.761948;0.187347;5.168488;0.108409;1.339526;9.714129;-0.795762;-0.946103;-4.675169;69.539;-17.7161;65.7219;2147.4836;11.4258;11.7554;-38.7695;329.1474;-5.3098;-1.2913;5.0;1005.6699;35.25343;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;13 / 18;18617;2018-03-13 16:46:27:630
-1.295853;1.020523;5.680847;0.446895;1.768178;9.635571;-1.565214;-0.781776;-4.191282;94.0752;-73.1969;78.7222;2147.4836;11.1267;9.8053;-38.62;324.6044;-9.0537;-1.5408;5.0;1005.6699;35.25343;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;13 / 18;18657;2018-03-13 16:46:27:670
-1.130661;-0.09996;7.229889;1.223453;2.307344;9.452498;-2.532454;-2.386587;-2.665252;63.1297;-98.7709;150.5002;2147.4836;8.2764;5.1544;-38.62;318.7229;-12.832;-5.4959;5.0;1005.39;34.12837;50.747936;-1.8690479;85.0;NaN;;0.0;3.216;;13 / 18;18697;2018-03-13 16:46:27:710
